tourney_id,tourney_name,surface,tourney_level,tourney_date
2008-D056,Davis Cup G2 R2: KUW vs NZL,Hard,D,2008-04-11
2008-D057,Davis Cup G2 F: NZL vs CHN,Hard,D,2008-09-19
2008-D058,Davis Cup G2 R2: RSA vs DEN,Hard,D,2008-07-18
2008-D059,Davis Cup G2 R2: MON vs ALG,Clay,D,2008-07-18
2008-D060,Davis Cup G2 R2: IRL vs UKR,Grass,D,2008-07-18
2008-D061,Davis Cup G2 R2: POR vs CYP,Clay,D,2008-07-18
2008-D062,Davis Cup G2 F: MON vs RSA,Clay,D,2008-09-19
2008-D063,Davis Cup G2 F: UKR vs POR,Hard,D,2008-09-19
2008-D064,Davis Cup G1 PO: KAZ vs TPE,Hard,D,2008-04-11
2008-D065,Davis Cup G1 PO: PHI vs UZB,Clay,D,2008-04-11
2008-D066,Davis Cup G1 PO: KAZ vs PHI,Clay,D,2008-09-19
2008-D067,Davis Cup G2 PO: FIN vs LUX,Clay,D,2008-07-18
2008-D068,Davis Cup G2 PO: GRE vs HUN,Clay,D,2008-07-18
2008-D069,Davis Cup G2 PO: EGY vs MAR,Clay,D,2008-07-18
2008-D070,Davis Cup G2 PO: TUN vs SLO,Clay,D,2008-07-18
2008-D071,Davis Cup G2 PO: HKG vs LIB,Hard,D,2008-04-11
2008-D072,Davis Cup G2 PO: OMA vs POC,Hard,D,2008-04-11
2008-D073,Davis Cup G2 PO: AHO vs BOL,Hard,D,2008-04-11
2008-D074,Davis Cup G2 PO: VEN vs ESA,Hard,D,2008-04-11
2008-D075,Davis Cup WG PO: CHI vs AUS,Clay,D,2008-09-19
2008-D076,Davis Cup WG PO: GBR vs AUT,Grass,D,2008-09-19
2008-D077,Davis Cup WG PO: SUI vs BEL,Hard,D,2008-09-19
2008-D078,Davis Cup WG PO: CRO vs BRA,Hard,D,2008-09-19
2008-D079,Davis Cup WG PO: ISR vs PER,Hard,D,2008-09-19
2008-D080,Davis Cup WG PO: NED vs KOR,Clay,D,2008-09-19
2008-D081,Davis Cup WG PO: ROU vs IND,Clay,D,2008-09-19
2008-D082,Davis Cup WG PO: SVK vs SRB,Hard,D,2008-09-19
2009-1536,Madrid Masters,Clay,M,2009-05-10
2009-1720,Bangkok,Hard,A,2009-09-28
2009-2276,Zagreb,Hard,A,2009-02-02
2009-301,Auckland,Hard,A,2009-01-12
2009-306,Kitzbuhel,Clay,A,2009-05-17
2009-308,Munich,Clay,A,2009-05-03
2009-311,Queen's Club,Grass,A,2009-06-08
2009-314,Gstaad,Clay,A,2009-07-26
2009-315,Newport,Grass,A,2009-07-06
2009-316,Bastad,Clay,A,2009-07-13
2009-321,Stuttgart,Clay,A,2009-07-13
2009-328,Basel,Hard,A,2009-11-02
2009-329,Tokyo,Hard,A,2009-10-05
2009-3348,New Haven,Hard,A,2009-08-23
2009-337,Vienna,Hard,A,2009-10-26
2009-338,Sydney,Hard,A,2009-01-12
2009-339,Brisbane,Hard,A,2009-01-04
2009-341,Metz,Hard,A,2009-09-21
2009-352,Paris Masters,Hard,M,2009-11-08
2009-360,Casablanca,Clay,A,2009-04-06
2009-375,Lyon,Hard,A,2009-10-26
2009-402,Memphis,Hard,A,2009-02-16
2009-403,Miami Masters,Hard,M,2009-03-25
2009-404,Indian Wells Masters,Hard,M,2009-03-12
2009-407,Rotterdam,Hard,A,2009-02-09
2009-410,Monte Carlo Masters,Clay,M,2009-04-12
2009-414,Hamburg,Clay,A,2009-07-19
2009-416,Rome Masters,Clay,M,2009-04-27
2009-418,Washington,Hard,A,2009-08-02
2009-419,Indianapolis,Hard,A,2009-07-19
2009-421,Canada Masters,Hard,M,2009-08-10
2009-422,Cincinnati Masters,Hard,M,2009-08-16
2009-423,Los Angeles,Hard,A,2009-07-27
2009-424,San Jose,Hard,A,2009-02-09
2009-425,Barcelona,Clay,A,2009-04-20
2009-429,Stockholm,Hard,A,2009-10-19
2009-438,Moscow,Hard,A,2009-10-19
2009-439,Umag,Clay,A,2009-07-27
2009-440,s Hertogenbosch,Grass,A,2009-06-14
2009-451,Doha,Hard,A,2009-01-05
2009-468,Estoril,Clay,A,2009-05-03
2009-495,Dubai,Hard,A,2009-02-23
2009-496,Marseille,Hard,A,2009-02-16
2009-499,Delray Beach,Hard,A,2009-02-23
2009-500,Halle,Grass,A,2009-06-08
2009-5012,Johannesburg,Hard,A,2009-02-02
2009-5014,Shanghai Masters,Hard,M,2009-10-11
2009-505,Vina del Mar,Clay,A,2009-02-02
2009-5053,Belgrade,Clay,A,2009-05-04
2009-506,Buenos Aires,Clay,A,2009-02-16
2009-520,Roland Garros,Clay,G,2009-05-25
2009-533,Costa Do Sauipe,Clay,A,2009-02-09
2009-540,Wimbledon,Grass,G,2009-06-22
2009-560,US Open,Hard,G,2009-08-31
2009-568,St. Petersburg,Hard,A,2009-10-25
2009-573,Valencia,Hard,A,2009-11-02
2009-580,Australian Open,Hard,G,2009-01-19
2009-6003,Kuala Lumpur,Hard,A,2009-09-28
2009-605,Tour Finals,Hard,F,2009-11-22
2009-615,Dusseldorf,Clay,A,2009-05-17
2009-717,Houston,Clay,A,2009-04-06
2009-741,Eastbourne,Grass,A,2009-06-14
2009-747,Beijing,Hard,A,2009-10-05
2009-773,Bucharest,Clay,A,2009-09-21
2009-807,Acapulco,Clay,A,2009-02-23
2009-891,Chennai,Hard,A,2009-01-05
2009-D001,Davis Cup WG R1: ARG vs NED,Clay,D,2009-03-06
2009-D002,Davis Cup WG R1: CZE vs FRA,Carpet,D,2009-03-06
2009-D003,Davis Cup WG R1: USA vs SUI,Hard,D,2009-03-06
2009-D004,Davis Cup WG R1: CRO vs CHI,Hard,D,2009-03-06
2009-D005,Davis Cup WG R1: SWE vs ISR,Carpet,D,2009-03-06
2009-D006,Davis Cup WG R1: ROU vs RUS,Carpet,D,2009-03-06
2009-D007,Davis Cup WG R1: GER vs AUT,Hard,D,2009-03-06
2009-D008,Davis Cup WG R1: ESP vs SRB,Clay,D,2009-03-06
2009-D009,Davis Cup WG QF: CZE vs ARG,Carpet,D,2009-07-10
2009-D010,Davis Cup WG QF: CRO vs USA,Clay,D,2009-07-10
2009-D011,Davis Cup WG QF: ISR vs RUS,Hard,D,2009-07-10
2009-D012,Davis Cup WG QF: ESP vs GER,Clay,D,2009-07-10
2009-D013,Davis Cup WG SF: CRO vs CZE,Clay,D,2009-09-18
2009-D014,Davis Cup WG SF: ESP vs ISR,Clay,D,2009-09-18
2009-D015,Davis Cup WG F: ESP vs CZE,Clay,D,2009-12-04
2009-D016,Davis Cup G1 R1: COL vs URU,Clay,D,2009-03-06
2009-D017,Davis Cup G1 R1: CAN vs ECU,Hard,D,2009-03-06
2009-D018,Davis Cup G1 R2: COL vs BRA,Clay,D,2009-05-08
2009-D019,Davis Cup G1 R2: ECU vs PER,Clay,D,2009-05-08
2009-D020,Davis Cup G1 PO: PER vs CAN,Clay,D,2009-07-10
2009-D021,Davis Cup G1 PO: PER vs URU,Clay,D,2009-09-18
2009-D022,Davis Cup G1 R1: TPE vs KAZ,Carpet,D,2009-02-06
2009-D023,Davis Cup G1 R2: THA vs AUS,Hard,D,2009-03-06
2009-D024,Davis Cup G1 R2: TPE vs IND,Hard,D,2009-03-06
2009-D025,Davis Cup G1 PO: THA vs KAZ,Hard,D,2009-07-10
2009-D026,Davis Cup G1 R1: RSA vs MKD,Hard,D,2009-03-06
2009-D027,Davis Cup G1 R2: ITA vs SVK,Clay,D,2009-03-06
2009-D028,Davis Cup G1 R2: RSA vs BLR,Hard,D,2009-05-08
2009-D029,Davis Cup G1 R2: GBR vs UKR,Hard,D,2009-03-06
2009-D030,Davis Cup G1 R2: BEL vs POL,Clay,D,2009-03-06
2009-D031,Davis Cup G1 PO: BLR vs MKD,Hard,D,2009-07-10
2009-D032,Davis Cup G1 PO: SVK vs MKD,Hard,D,2009-09-18
2009-D033,Davis Cup G1 PO: GBR vs POL,Hard,D,2009-09-18
2009-D034,Davis Cup G2 R1: MEX vs JAM,Clay,D,2009-03-06
2009-D035,Davis Cup G2 R1: VEN vs AHO,Hard,D,2009-03-06
2009-D036,Davis Cup G2 R1: DOM vs GUA,Clay,D,2009-03-06
2009-D037,Davis Cup G2 R1: PAR vs BAH,Clay,D,2009-03-06
2009-D038,Davis Cup G2 R2: VEN vs MEX,Hard,D,2009-07-10
2009-D039,Davis Cup G2 R2: DOM vs PAR,Clay,D,2009-07-10
2009-D040,Davis Cup G2 R3: DOM vs VEN,Clay,D,2009-09-18
2009-D041,Davis Cup G2 R1: HKG vs PHI,Hard,D,2009-03-06
2009-D042,Davis Cup G2 R1: OMA vs PAK,Hard,D,2009-03-06
2009-D043,Davis Cup G2 R1: INA vs KUW,Hard,D,2009-03-06
2009-D044,Davis Cup G2 R1: NZL vs MAS,Hard,D,2009-03-06
2009-D045,Davis Cup G2 R2: PHI vs PAK,Clay,D,2009-07-10
2009-D046,Davis Cup G2 R2: NZL vs INA,Hard,D,2009-07-10
2009-D047,Davis Cup G2 R3: PHI vs NZL,Clay,D,2009-09-18
2009-D048,Davis Cup G2 R1: LTU vs GEO,Hard,D,2009-03-06
2009-D049,Davis Cup G2 R1: SLO vs EGY,Carpet,D,2009-03-06
2009-D050,Davis Cup G2 R1: LAT vs MDA,Carpet,D,2009-03-06
2009-D051,Davis Cup G2 R1: HUN vs BUL,Carpet,D,2009-03-06
2009-D052,Davis Cup G2 R1: DEN vs FIN,Hard,D,2009-03-06
2009-D053,Davis Cup G2 R1: MON vs MNE,Clay,D,2009-03-06
2009-D054,Davis Cup G2 R1: ALG vs IRL,Clay,D,2009-03-06
2009-D055,Davis Cup G2 R1: CYP vs POR,Hard,D,2009-03-06
2009-D056,Davis Cup G2 R2: SLO vs LTU,Clay,D,2009-07-10
2009-D057,Davis Cup G2 R2: BUL vs LAT,Clay,D,2009-07-10
2009-D058,Davis Cup G2 R2: FIN vs MON,Clay,D,2009-07-10
2009-D059,Davis Cup G2 R2: CYP vs IRL,Hard,D,2009-07-10
2009-D060,Davis Cup G2 R3: LAT vs SLO,Carpet,D,2009-09-18
2009-D061,Davis Cup G2 R3: FIN vs CYP,Carpet,D,2009-09-18
2009-D062,Davis Cup G1 R2: JPN vs CHN,Carpet,D,2009-03-06
2009-D063,Davis Cup G1 R2: UZB vs KOR,Clay,D,2009-03-06
2009-D064,Davis Cup G1 PO: KOR vs CHN,Hard,D,2009-07-10
2009-D065,Davis Cup G1 PO: CHN vs THA,Hard,D,2009-09-18
2009-D066,Davis Cup G2 PO: EGY vs GEO,Clay,D,2009-07-10
2009-D067,Davis Cup G2 PO: HUN vs MDA,Clay,D,2009-07-10
2009-D068,Davis Cup G2 PO: DEN vs MNE,Clay,D,2009-07-10
2009-D069,Davis Cup G2 PO: ALG vs POR,Clay,D,2009-07-10
2009-D070,Davis Cup G2 PO: AHO vs JAM,Hard,D,2009-07-10
2009-D071,Davis Cup G2 PO: BAH vs GUA,Hard,D,2009-07-10
2009-D072,Davis Cup G2 PO: HKG vs OMA,Hard,D,2009-07-10
2009-D073,Davis Cup G2 PO: MAS vs KUW,Hard,D,2009-07-10
2009-D075,Davis Cup G1 R3: UZB vs JPN,Clay,D,2009-05-08
2009-D076,Davis Cup WG PO: CHI vs AUT,Clay,D,2009-09-18
2009-D077,Davis Cup WG PO: BEL vs UKR,Clay,D,2009-09-18
2009-D078,Davis Cup WG PO: BRA vs ECU,Clay,D,2009-09-18
2009-D079,Davis Cup WG PO: NED vs FRA,Clay,D,2009-09-18
2009-D080,Davis Cup WG PO: RSA vs IND,Hard,D,2009-09-18
2009-D081,Davis Cup WG PO: SRB vs UZB,Hard,D,2009-09-18
2009-D082,Davis Cup WG PO: SWE vs ROU,Hard,D,2009-09-18
2009-D083,Davis Cup WG PO: ITA vs SUI,Clay,D,2009-09-18
2010-339,Brisbane,Hard,A,2010-01-03
2010-891,Chennai,Hard,A,2010-01-04
2010-451,Doha,Hard,A,2010-01-04
2010-301,Auckland,Hard,A,2010-01-11
2010-338,Sydney,Hard,A,2010-01-11
2010-580,Australian Open,Hard,G,2010-01-18
2010-5012,Johannesburg,Hard,A,2010-02-01
2010-505,Santiago,Clay,A,2010-02-01
2010-2276,Zagreb,Hard,A,2010-02-01
2010-533,Costa Do Sauipe,Clay,A,2010-02-08
2010-407,Rotterdam,Hard,A,2010-02-08
2010-424,San Jose,Hard,A,2010-02-08
2010-506,Buenos Aires,Clay,A,2010-02-15
2010-496,Marseille,Hard,A,2010-02-15
2010-402,Memphis,Hard,A,2010-02-15
2010-807,Acapulco,Clay,A,2010-02-22
2010-499,Delray Beach,Hard,A,2010-02-22
2010-495,Dubai,Hard,A,2010-02-22
2010-D017,Davis Cup G1 R1: AUS vs TPE,Hard,D,2010-03-05
2010-D019,Davis Cup G1 R1: CHN vs UZB,Hard,D,2010-03-05
2010-D032,Davis Cup G1 R1: DOM vs URU,Hard,D,2010-03-05
2010-D021,Davis Cup G1 R1: ITA vs BLR,Clay,D,2010-03-05
2010-D018,Davis Cup G1 R1: JPN vs PHI,Carpet,D,2010-03-05
2010-D020,Davis Cup G1 R1: KAZ vs KOR,Clay,D,2010-03-05
2010-D022,Davis Cup G1 R1: POL vs FIN,Hard,D,2010-03-05
2010-D023,Davis Cup G1 R1: UKR vs LAT,Hard,D,2010-03-05
2010-D024,Davis Cup G1 R2: AUT vs SVK,Hard,D,2010-03-05
2010-D034,Davis Cup G1 R2: COL vs CAN,Clay,D,2010-03-05
2010-D029,Davis Cup G2 R1: BOL vs VEN,Clay,D,2010-03-05
2010-D003,Davis Cup G2 R1: BUL vs MON,Hard,D,2010-03-05
2010-D006,Davis Cup G2 R1: CYP vs EGY,Hard,D,2010-03-05
2010-D007,Davis Cup G2 R1: EST vs HUN,Hard,D,2010-03-05
2010-D002,Davis Cup G2 R1: IRL vs TUR,Carpet,D,2010-03-05
2010-D001,Davis Cup G2 R1: LTU vs GBR,Hard,D,2010-03-05
2010-D036,Davis Cup G2 R1: MAS vs INA,Hard,D,2010-03-05
2010-D031,Davis Cup G2 R1: MEX vs GUA,Clay,D,2010-03-05
2010-D008,Davis Cup G2 R1: MKD vs BIH,Clay,D,2010-03-05
2010-D004,Davis Cup G2 R1: NOR vs SLO,Hard,D,2010-03-05
2010-D037,Davis Cup G2 R1: PAK vs HKG,Hard,D,2010-03-05
2010-D030,Davis Cup G2 R1: PAR vs AHO,Clay,D,2010-03-05
2010-D028,Davis Cup G2 R1: PER vs ESA,Clay,D,2010-03-05
2010-D005,Davis Cup G2 R1: POR vs DEN,Clay,D,2010-03-05
2010-D038,Davis Cup G2 R1: SRI vs NZL,Clay,D,2010-03-05
2010-D035,Davis Cup G2 R1: THA vs POC,Hard,D,2010-03-05
2010-D016,Davis Cup WG R1: BEL vs CZE,Clay,D,2010-03-05
2010-D013,Davis Cup WG R1: CRO vs ECU,Hard,D,2010-03-05
2010-D009,Davis Cup WG R1: ESP vs SUI,Clay,D,2010-03-05
2010-D010,Davis Cup WG R1: FRA vs GER,Hard,D,2010-03-05
2010-D011,Davis Cup WG R1: RUS vs IND,Hard,D,2010-03-05
2010-D014,Davis Cup WG R1: SRB vs USA,Clay,D,2010-03-05
2010-D012,Davis Cup WG R1: SWE vs ARG,Hard,D,2010-03-05
2010-D015,Davis Cup WG R1: CHI vs ISR,Clay,D,2010-03-06
2010-404,Indian Wells Masters,Hard,M,2010-03-11
2010-403,Miami Masters,Hard,M,2010-03-24
2010-360,Casablanca,Clay,A,2010-04-05
2010-717,Houston,Clay,A,2010-04-05
2010-410,Monte Carlo Masters,Clay,M,2010-04-11
2010-425,Barcelona,Clay,A,2010-04-19
2010-416,Rome Masters,Clay,M,2010-04-25
2010-308,Munich,Clay,A,2010-05-02
2010-5053,Belgrade,Clay,A,2010-05-03
2010-468,Estoril,Clay,A,2010-05-03
2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,D,2010-05-07
2010-D033,Davis Cup G1 R2: BRA vs URU,Clay,D,2010-05-07
2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,D,2010-05-07
2010-D025,Davis Cup G1 R2: NED vs ITA,Hard,D,2010-05-07
2010-D027,Davis Cup G1 R2: ROU vs UKR,Clay,D,2010-05-07
2010-D026,Davis Cup G1 R2: RSA vs FIN,Hard,D,2010-05-07
2010-1536,Madrid Masters,Clay,M,2010-05-09
2010-615,Dusseldorf,Clay,A,2010-05-16
2010-6120,Nice,Clay,A,2010-05-16
2010-520,Roland Garros,Clay,G,2010-05-24
2010-500,Halle,Grass,A,2010-06-07
2010-311,Queen's Club,Grass,A,2010-06-07
2010-741,Eastbourne,Grass,A,2010-06-13
2010-440,s Hertogenbosch,Grass,A,2010-06-13
2010-540,Wimbledon,Grass,G,2010-06-21
2010-315,Newport,Grass,A,2010-07-05
2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,D,2010-07-09
2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,D,2010-07-09
2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,D,2010-07-09
2010-D049,Davis Cup G2 PO: BOL vs ESA,Clay,D,2010-07-09
2010-D073,Davis Cup G2 PO: EGY vs DEN,Clay,D,2010-07-09
2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,D,2010-07-09
2010-D050,Davis Cup G2 PO: GUA vs AHO,Hard,D,2010-07-09
2010-D074,Davis Cup G2 PO: HUN vs MKD,Clay,D,2010-07-09
2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,D,2010-07-09
2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,D,2010-07-09
2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,D,2010-07-09
2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,D,2010-07-09
2010-D057,Davis Cup G2 R2: INA vs THA,Hard,D,2010-07-09
2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,D,2010-07-09
2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,D,2010-07-09
2010-D047,Davis Cup G2 R2: PAR vs MEX,Clay,D,2010-07-09
2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,D,2010-07-09
2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,D,2010-07-09
2010-D046,Davis Cup G2 R2: VEN vs PER,Hard,D,2010-07-09
2010-D042,Davis Cup WG QF: CHI vs CZE,Clay,D,2010-07-09
2010-D041,Davis Cup WG QF: CRO vs SRB,Hard,D,2010-07-09
2010-D039,Davis Cup WG QF: FRA vs ESP,Hard,D,2010-07-09
2010-D040,Davis Cup WG QF: RUS vs ARG,Hard,D,2010-07-09
2010-316,Bastad,Clay,A,2010-07-12
2010-321,Stuttgart,Clay,A,2010-07-12
2010-6116,Atlanta,Hard,A,2010-07-19
2010-414,Hamburg,Clay,A,2010-07-19
2010-314,Gstaad,Clay,A,2010-07-25
2010-423,Los Angeles,Hard,A,2010-07-26
2010-439,Umag,Clay,A,2010-07-26
2010-418,Washington,Hard,A,2010-08-01
2010-421,Canada Masters,Hard,M,2010-08-09
2010-422,Cincinnati Masters,Hard,M,2010-08-15
2010-3348,New Haven,Hard,A,2010-08-22
2010-560,US Open,Hard,G,2010-08-30
2010-D076,Davis Cup WG PO: ISR vs AUT,Hard,D,2010-09-16
2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,D,2010-09-17
2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,D,2010-09-17
2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,D,2010-09-17
2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,D,2010-09-17
2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,D,2010-09-17
2010-D048,Davis Cup G2 R3: MEX vs VEN,Clay,D,2010-09-17
2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,D,2010-09-17
2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,D,2010-09-17
2010-D080,Davis Cup WG PO: AUS vs BEL,Hard,D,2010-09-17
2010-D075,Davis Cup WG PO: COL vs USA,Clay,D,2010-09-17
2010-D077,Davis Cup WG PO: GER vs RSA,Clay,D,2010-09-17
2010-D079,Davis Cup WG PO: IND vs BRA,Hard,D,2010-09-17
2010-D081,Davis Cup WG PO: KAZ vs SUI,Hard,D,2010-09-17
2010-D082,Davis Cup WG PO: ROU vs ECU,Clay,D,2010-09-17
2010-D078,Davis Cup WG PO: SWE vs ITA,Hard,D,2010-09-17
2010-D043,Davis Cup WG SF: FRA vs ARG,Hard,D,2010-09-17
2010-D044,Davis Cup WG SF: SRB vs CZE,Hard,D,2010-09-17
2010-773,Bucharest,Clay,A,2010-09-20
2010-341,Metz,Hard,A,2010-09-20
2010-1720,Bangkok,Hard,A,2010-09-27
2010-6003,Kuala Lumpur,Hard,A,2010-09-27
2010-747,Beijing,Hard,A,2010-10-04
2010-329,Tokyo,Hard,A,2010-10-04
2010-5014,Shanghai Masters,Hard,M,2010-10-10
2010-438,Moscow,Hard,A,2010-10-18
2010-429,Stockholm,Hard,A,2010-10-18
2010-375,Montpellier,Hard,A,2010-10-25
2010-568,St. Petersburg,Hard,A,2010-10-25
2010-337,Vienna,Hard,A,2010-10-25
2010-573,Valencia,Hard,A,2010-10-31
2010-328,Basel,Hard,A,2010-11-01
2010-352,Paris Masters,Hard,M,2010-11-07
2010-605,Tour Finals,Hard,F,2010-11-21
2010-D045,Davis Cup WG F: SRB vs FRA,Hard,D,2010-12-03
2011-339,Brisbane,Hard,A,2011-01-02
2011-891,Chennai,Hard,A,2011-01-03
2011-451,Doha,Hard,A,2011-01-03
2011-301,Auckland,Hard,A,2011-01-10
2011-338,Sydney,Hard,A,2011-01-10
2011-580,Australian Open,Hard,G,2011-01-17
2011-5012,Johannesburg,Hard,A,2011-01-31
2011-505,Santiago,Clay,A,2011-01-31
2011-2276,Zagreb,Hard,A,2011-01-31
2011-533,Costa Do Sauipe,Clay,A,2011-02-07
2011-407,Rotterdam,Hard,A,2011-02-07
2011-424,San Jose,Hard,A,2011-02-07
2011-506,Buenos Aires,Clay,A,2011-02-14
2011-496,Marseille,Hard,A,2011-02-14
2011-402,Memphis,Hard,A,2011-02-14
2011-807,Acapulco,Clay,A,2011-02-21
2011-499,Delray Beach,Hard,A,2011-02-21
2011-495,Dubai,Hard,A,2011-02-21
2011-D026,Davis Cup G1 R1: CHN vs TPE,Hard,D,2011-03-04
2011-D024,Davis Cup G1 R1: MEX vs CAN,Clay,D,2011-03-04
2011-D027,Davis Cup G1 R1: PHI vs JPN,Clay,D,2011-03-04
2011-D023,Davis Cup G1 R1: POR vs SVK,Clay,D,2011-03-04
2011-D021,Davis Cup G1 R1: SLO vs FIN,Clay,D,2011-03-04
2011-D022,Davis Cup G1 R1: UKR vs NED,Hard,D,2011-03-04
2011-D025,Davis Cup G1 R1: URU vs COL,Clay,D,2011-03-04
2011-D028,Davis Cup G1 R1: UZB vs NZL,Clay,D,2011-03-04
2011-D033,Davis Cup G1 R2: ISR vs POL,Hard,D,2011-03-04
2011-D003,Davis Cup G2 R1: BLR vs BUL,Hard,D,2011-03-04
2011-D004,Davis Cup G2 R1: CYP vs HUN,Hard,D,2011-03-04
2011-D007,Davis Cup G2 R1: DEN vs MON,Carpet,D,2011-03-04
2011-D018,Davis Cup G2 R1: ESA vs DOM,Clay,D,2011-03-04
2011-D006,Davis Cup G2 R1: EST vs LTU,Hard,D,2011-03-04
2011-D001,Davis Cup G2 R1: GBR vs TUN,Hard,D,2011-03-04
2011-D008,Davis Cup G2 R1: GRE vs LAT,Clay,D,2011-03-04
2011-D030,Davis Cup G2 R1: HKG vs PAK,Hard,D,2011-03-04
2011-D031,Davis Cup G2 R1: IRI vs INA,Clay,D,2011-03-04
2011-D002,Davis Cup G2 R1: IRL vs LUX,Hard,D,2011-03-04
2011-D029,Davis Cup G2 R1: KOR vs SYR,Hard,D,2011-03-04
2011-D005,Davis Cup G2 R1: MAR vs BIH,Clay,D,2011-03-04
2011-D017,Davis Cup G2 R1: PER vs AHO,Clay,D,2011-03-04
2011-D032,Davis Cup G2 R1: POC vs THA,Hard,D,2011-03-04
2011-D019,Davis Cup G2 R1: PUR vs PAR,Hard,D,2011-03-04
2011-D020,Davis Cup G2 R1: VEN vs HAI,Hard,D,2011-03-04
2011-D012,Davis Cup WG R1: ARG vs ROU,Clay,D,2011-03-04
2011-D016,Davis Cup WG R1: AUT vs FRA,Clay,D,2011-03-04
2011-D014,Davis Cup WG R1: BEL vs ESP,Hard,D,2011-03-04
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,D,2011-03-04
2011-D015,Davis Cup WG R1: CRO vs GER,Hard,D,2011-03-04
2011-D011,Davis Cup WG R1: CZE vs KAZ,Hard,D,2011-03-04
2011-D009,Davis Cup WG R1: SRB vs IND,Hard,D,2011-03-04
2011-D010,Davis Cup WG R1: SWE vs RUS,Hard,D,2011-03-04
2011-404,Indian Wells Masters,Hard,M,2011-03-10
2011-403,Miami Masters,Hard,M,2011-03-23
2011-360,Casablanca,Clay,A,2011-04-04
2011-717,Houston,Clay,A,2011-04-04
2011-410,Monte Carlo Masters,Clay,M,2011-04-10
2011-425,Barcelona,Clay,A,2011-04-18
2011-308,Munich,Clay,A,2011-04-24
2011-5053,Belgrade,Clay,A,2011-04-25
2011-468,Estoril,Clay,A,2011-04-25
2011-1536,Madrid Masters,Clay,M,2011-05-01
2011-416,Rome Masters,Clay,M,2011-05-08
2011-615,Dusseldorf,Clay,A,2011-05-15
2011-6120,Nice,Clay,A,2011-05-15
2011-520,Roland Garros,Clay,G,2011-05-22
2011-500,Halle,Grass,A,2011-06-06
2011-311,Queen's Club,Grass,A,2011-06-06
2011-741,Eastbourne,Grass,A,2011-06-12
2011-440,s Hertogenbosch,Grass,A,2011-06-12
2011-540,Wimbledon,Grass,G,2011-06-20
2011-315,Newport,Grass,A,2011-07-04
2011-D039,Davis Cup WG QF: ARG vs KAZ,Clay,D,2011-07-07
2011-D057,Davis Cup G1 PO: NZL vs PHI,Hard,D,2011-07-08
2011-D055,Davis Cup G1 R2: CHN vs AUS,Hard,D,2011-07-08
2011-D053,Davis Cup G1 R2: ECU vs CAN,Clay,D,2011-07-08
