tourney_id,match_num,winner_id,loser_id,score,minutes,winner_seed,loser_seed
2016-7161,297,103893,106071,6-7(5) 7-5 6-3,99,6,1
2016-7161,298,103607,105077,6-2 7-6(5),118,5,7
2016-7161,299,105064,103893,3-6 6-2 6-3,84,3,6
2016-7161,300,103607,105064,4-6 7-6(5) 6-2,131,5,3
2016-7434,294,104678,104259,6-3 6-4,66,2,5
2016-7434,295,105373,104312,6-4 6-3,65,7,4
2016-7434,296,104180,104198,7-6(6) 6-4,110,6,3
2016-7434,297,105138,105173,6-4 6-3,110,1,8
2016-7434,298,104678,105373,4-6 6-3 7-5,83,2,7
2016-7434,299,105138,104180,7-6(5) 6-4,131,1,6
2016-7434,300,105138,104678,6-3 6-4,115,1,2
2016-0506,294,103970,104655,6-4 1-6 6-3,113,2,8
2016-0506,299,106233,104745,6-4 4-6 7-6(4),124,5,1
2016-0402,299,105453,105023,3-6 6-3 6-3,103,1,4
2016-0499,295,105777,105173,6-4 7-5,110,4,8
2016-0496,294,104607,105676,6-3 6-4,176,2,6
2016-0496,297,105332,104527,6-4 1-6 7-5,261,8,1
2016-0496,299,105227,105332,6-2 6-7(3) 6-3,160,4,8
2016-M052,294,106233,103970,6-3 6-2,174,5,2
2016-M004,295,106233,105777,7-5 6-2,132,4,7
2016-M004,300,106233,106071,7-6(6) 4-6 6-3,92,4,5
2016-0495,294,104527,104259,7-5 6-1,121,2,8
2016-0495,297,103852,104925,6-3 0-0 RET,115,6,1
2016-M006,292,104755,105238,2-6 6-2 6-1,74,8,26
2016-M006,293,105453,105449,7-6(6) 7-6(5),92,5,30
2016-M006,297,104542,105023,6-3 6-4,94,7,31
2016-M006,298,106233,106058,7-5 6-7(5) 6-1,87,11,21
2016-M006,299,103852,105138,7-6(5) 6-7(10) 6-4,112,18,14
2016-M006,300,104925,104259,7-5 7-5,67,1,27
2016-M006,302,105683,106071,6-2 3-0 RET,72,12,17
2016-M006,306,105227,104755,7-5 5-7 6-2,54,10,8
2016-M006,307,104542,106233,6-3 6-2,22,7,11
2016-M006,308,105683,104607,6-4 7-6(7),82,12,6
2016-M006,309,105453,104545,1-6 7-6(2) 7-6(5),63,5,9
2016-M006,311,105676,104527,6-3 5-7 7-6(5),79,15,3
2016-M006,312,104925,103852,6-3 6-3,73,1,18
2016-M006,313,105683,104792,7-5 6-3,60,12,13
2016-M006,314,105676,105227,7-6(4) 6-2,123,15,10
2016-M006,315,104745,105453,6-4 6-3,101,4,5
2016-M006,316,104925,104542,7-6(2) 7-6(2),70,1,7
2016-M006,317,105683,105676,6-3 3-6 6-3,76,12,15
2016-M006,318,104925,104745,7-6(5) 6-2,156,1,4
2016-M006,319,104925,105683,6-2 6-0,84,1,12
2016-M007,270,105777,104918,6-7(1) 6-4 6-3,99,26,2
2016-M007,271,104792,104655,6-3 6-4,128,16,23
2016-M007,272,105138,104542,2-6 6-3 7-6(3),112,17,9
2016-M007,273,105453,105238,6-2 6-2,74,6,27
2016-M007,276,105683,106058,7-6(3) 6-4,136,12,22
2016-M007,279,104468,105227,6-3 6-7(4) 6-3,76,18,11
2016-M007,280,105676,104678,6-1 6-1,139,15,19
2016-M007,282,104607,105449,6-3 6-7(6) 6-3,136,7,31
2016-M007,283,104755,105332,6-3 6-0,120,10,20
2016-M007,285,104925,105311,6-4 6-1,151,1,33
2016-M007,286,104792,105777,6-7(5) 6-3 6-3,62,16,26
2016-M007,287,105453,105138,6-2 6-4,152,6,17
2016-M007,292,104607,104755,6-4 3-6 7-5,102,7,10
2016-M007,293,104925,106233,6-3 6-4,90,1,14
2016-M007,294,105453,104792,4-6 6-3 7-6(3),82,6,16
2016-M007,295,106401,105683,6-4 7-6(4),112,24,12
2016-M007,296,105676,104468,3-6 6-2 6-1,81,15,18
2016-M007,297,104925,104607,6-3 6-3,71,1,7
2016-M007,298,105453,106401,6-3 7-5,98,6,24
2016-M007,299,104925,105676,7-6(5) 6-4,83,1,15
2016-M007,300,104925,105453,6-3 6-3,71,1,6
2016-0717,296,106058,104571,6-4 6-4,84,4,7
2016-0717,299,106058,104545,7-6(4) 6-3,92,4,1
2016-0360,295,105643,105807,7-5 6-2,148,4,7
2016-0360,297,106210,104198,6-4 7-6(2),103,8,1
2016-0360,299,106432,106210,7-6(5) 7-6(5),197,3,8
2016-0360,300,105643,106432,6-2 6-4,134,4,3
2016-0410,286,104918,105332,2-6 7-5 7-5,140,2,16
2016-0410,288,104527,104468,6-1 6-2,185,4,15
2016-0410,289,104745,106233,7-5 6-3,112,5,12
2016-0410,291,103819,105138,6-2 6-4,126,3,14
2016-0410,294,104918,105683,6-2 6-0,214,2,10
2016-0410,295,104745,104527,6-1 6-4,132,5,4
2016-0410,296,104542,103819,3-6 6-2 7-5,227,8,3
2016-0410,298,104745,104918,2-6 6-4 6-2,116,5,2
2016-0410,299,104792,104542,6-1 6-3,203,13,8
2016-0410,300,104745,104792,7-5 5-7 6-0,150,5,13
2016-0425,286,105453,104871,6-3 7-5,189,2,13
2016-0425,289,105332,104655,6-2 6-4,168,6,9
2016-0425,290,104259,103852,6-7(5) 7-5 6-3,104,10,7
2016-0425,292,104926,104678,6-3 6-2,157,12,8
2016-0425,294,105453,105238,7-5 6-0,188,2,11
2016-0425,296,104259,105723,6-3 6-1,136,10,16
2016-0425,297,104745,104926,6-2 7-6(1),120,1,12
2016-0425,298,105453,105332,6-3 6-2,215,2,6
2016-0425,299,104745,104259,6-3 6-3,289,1,10
2016-0425,300,104745,105453,6-4 7-5,211,1,2
2016-0773,296,104198,105550,7-6(5) 3-6 7-6(6),99,4,6
2016-7290,294,106401,106432,6-4 6-4,128,2,6
2016-7290,296,105332,104198,7-6(2) 6-2,127,3,5
2016-7290,297,105807,104468,6-3 6-4,61,8,1
2016-7290,299,105807,105332,6-3 6-3,85,8,3
2016-7163,294,105777,106210,7-6(1) 6-1,102,2,6
2016-7163,295,103333,104719,7-6(2) 6-7(5) 6-4,94,3,5
2016-7163,296,105643,105077,7-6(6) 6-4,127,4,8
2016-7163,298,105777,103333,7-6(0) 7-6(2),78,2,3
2016-0308,297,100644,105676,6-3 4-6 6-3,126,8,1
2016-0308,298,104259,104926,6-1 6-4,137,4,5
2016-0308,299,106233,100644,4-6 6-2 6-3,85,3,8
2016-0308,300,104259,106233,7-6(7) 4-6 7-6(4),68,4,3
2016-M021,286,104918,104468,6-4 6-2,157,2,16
2016-M021,287,104607,103970,7-6(8) 7-5,87,8,9
2016-M021,290,105453,104755,6-4 7-5,130,6,10
2016-M021,292,105683,104542,6-4 6-4,95,11,7
2016-M021,293,104925,105138,6-2 6-1,160,1,15
2016-M021,294,104918,104607,6-3 6-2,102,2,8
2016-M021,297,104925,105683,6-3 6-4,154,1,11
2016-M021,298,104918,104745,7-5 6-4,139,2,5
2016-M021,299,104925,105453,6-3 7-6(4),140,1,6
2016-M021,300,104925,104918,6-2 3-6 6-3,91,1,2
2016-M009,287,105676,104607,6-0 6-0,111,12,8
2016-M009,290,105453,104755,6-1 6-4,140,6,11
2016-M009,291,106233,103819,7-6(2) 6-4,128,13,3
2016-M009,294,104918,105676,6-1 7-5,141,2,12
2016-M009,296,105453,106233,6-3 7-5,83,6,13
2016-M009,297,104925,104745,7-5 7-6(4),109,1,5
2016-M009,299,104925,105453,2-6 6-4 7-6(5),115,1,6
2016-M009,300,104918,104925,6-3 6-3,82,2,1
2016-0322,295,105227,105643,6-4 6-3,77,3,6
2016-0322,298,105227,103970,7-5 7-5,81,3,2
2016-0322,300,104527,105227,6-4 7-6(11),114,1,3
2016-6120,294,100644,104468,6-3 6-7(6) 7-6(1),73,8,2
2016-6120,295,105311,104731,7-5 7-5,96,5,3
2016-6120,297,106233,104312,6-3 6-3,83,1,7
2016-6120,298,100644,105311,6-4 4-6 6-2,62,8,5
2016-6120,300,106233,100644,6-4 3-6 6-0,137,1,8
2016-520,198,103970,103852,6-4 7-6(6) 6-1,105,11,21
2016-520,199,104607,104655,4-6 6-3 6-2 7-5,112,7,25
2016-520,206,104678,104468,6-4 6-2 6-2,98,22,16
2016-520,207,104527,104871,6-4 6-3 7-5,135,3,30
2016-520,209,104755,106401,6-2 7-6(7) 6-2,139,9,17
2016-520,211,104918,103333,6-1 6-4 7-6(3),134,2,27
2016-520,212,104925,105138,3-6 6-4 6-1 7-5,81,1,14
2016-520,213,104607,103970,6-3 7-5 6-3,71,7,11
2016-520,217,104527,104678,7-6(5) 6-7(7) 6-3 6-2,128,3,22
2016-520,218,104755,105453,6-4 6-2 4-6 6-2,84,9,5
2016-520,219,104918,104545,7-6(9) 6-4 6-3,82,2,15
2016-520,220,104925,104607,6-3 7-5 6-3,105,1,7
2016-520,221,106233,105676,4-6 7-6(7) 6-4 6-1,118,13,12
2016-520,223,104918,104755,5-7 7-6(3) 6-0 6-2,115,2,9
2016-520,224,104925,106233,6-2 6-1 6-4,122,1,13
2016-520,225,104918,104527,6-4 6-2 4-6 6-2,105,2,3
2016-520,226,104925,104918,3-6 6-1 6-2 6-4,64,1,2
2016-M010,294,103917,106071,6-7(5) 6-4 6-2,84,8,2
2016-M010,297,104180,103970,4-6 6-4 7-6(5),80,7,1
2016-M010,298,103917,105023,6-7(5) 6-4 6-4,93,8,5
2016-M010,299,104180,103333,7-6(5) 7-6(4),71,7,3
2016-M010,300,103917,104180,6-4 6-4,96,8,7
2016-0321,299,106233,103819,3-6 7-6(7) 6-4,97,3,1
2016-0321,300,106233,104259,6-7(2) 6-4 6-4,62,3,7
2016-0500,295,106233,104259,W/O,95,3,8
2016-0500,297,103819,105676,6-1 7-6(10),95,1,5
2016-0311,295,105683,105138,6-1 6-4,90,3,6
2016-0311,299,104918,105227,6-3 4-6 6-3,115,1,5
2016-0311,300,104918,105683,6-7(5) 6-4 6-3,155,1,3
2016-0741,287,104571,105023,1-6 7-6(8) 6-4,93,9,5
2016-0741,292,105449,105577,7-6(4) 7-6(1),71,6,11
2016-0741,293,104731,104269,6-3 7-6(6),189,1,14
2016-0741,294,104655,104571,6-4 4-6 7-6(8),166,2,9
2016-0741,295,104180,105238,6-3 6-4,72,8,4
2016-0741,297,105449,104731,7-6(6) 5-7 6-4,103,6,1
2016-0741,298,104655,104180,3-6 7-6(3) 6-4,82,2,8
2016-0741,299,105449,104312,6-4 6-4,103,6,7
2016-0741,300,105449,104655,7-6(5) 7-5,138,6,2
2016-540,196,105023,104925,7-6(6) 6-1 3-6 7-6(5),160,28,1
2016-540,199,105683,106058,7-6(2) 6-4 7-6(1),162,6,27
2016-540,205,104607,100644,6-3 6-4 4-6 6-1,155,10,24
2016-540,206,106071,105138,6-2 6-4 6-4,92,19,14
2016-540,209,104542,104545,6-7(3) 3-6 7-6(5) 6-2 19-17,124,12,18
2016-540,210,106401,103852,6-3 6-7(2) 6-3 6-4,135,15,22
2016-540,213,105683,105676,4-6 3-6 6-4 6-4 6-4,120,6,11
2016-540,215,105227,105453,6-1 5-1 RET,184,9,5
2016-540,217,106298,106071,6-4 4-6 3-6 6-4 10-8,116,32,19
2016-540,218,104542,104755,4-2 RET,125,12,7
2016-540,219,104918,106401,7-5 6-1 6-4,107,2,15
2016-540,220,105683,105023,6-4 7-5 5-7 6-4,117,6,28
2016-540,221,103819,105227,6-7(4) 4-6 6-3 7-6(9) 6-3,88,3,9
2016-540,222,104607,106298,7-6(4) 6-3 6-2,115,10,32
2016-540,223,104918,104542,7-6(10) 6-1 3-6 4-6 6-1,226,2,12
2016-540,224,105683,103819,6-3 6-7(3) 4-6 7-5 6-3,173,6,3
2016-540,225,104918,104607,6-3 6-3 6-3,123,2,10
2016-540,226,104918,105683,6-4 7-6(3) 7-6(2),217,2,6
2016-0316,299,105077,103970,7-5 6-4,115,3,1
2016-0316,300,105077,104269,6-3 6-4,128,3,5
2016-0414,300,105373,104655,6-1 6-4,172,7,3
2016-0315,295,104571,104534,6-2 7-5,168,4,7
2016-0315,296,104180,105173,2-6 6-1 6-2,191,3,6
2016-0315,297,105385,105449,6-2 6-3,151,8,1
2016-0315,298,103333,104571,7-6(3) 7-6(6),73,2,4
2016-0315,299,104180,105385,6-3 6-4,81,3,8
2016-0315,300,103333,104180,6-7(2) 7-6(5) 7-6(12),93,2,3
2016-0314,295,103908,105077,4-6 6-3 6-4,102,8,3
2016-0319,296,103893,105526,6-2 6-7(5) 7-5,95,4,8
2016-M035,286,104792,106432,6-2 6-3,76,2,16
2016-M035,287,105023,105238,7-6(5) 6-3,80,8,11
2016-M035,288,105332,104180,6-2 3-6 7-6(4),65,4,14
2016-M035,291,103333,106071,7-6(4) 6-3,82,13,3
2016-M035,293,104545,104571,7-6(3) 6-2,134,1,15
2016-M035,294,104792,105023,6-4 3-6 6-1,130,2,8
2016-M035,295,100644,105332,6-1 6-3,93,7,4
2016-M035,296,103333,106058,7-6(4) 7-6(6),80,13,6
2016-M035,297,105449,104545,7-6(7) 7-6(15),131,5,1
2016-M035,298,104792,100644,6-4 6-0,123,2,7
2016-M035,299,103333,105449,6-4 6-4,95,13,5
2016-M035,300,104792,103333,5-7 7-6(6) 6-4,120,2,13
2016-0421,286,104527,106058,7-6(3) 6-2,149,2,16
2016-0421,290,104792,105676,7-6(5) 2-6 6-4,73,10,7
2016-0421,296,104792,105683,6-4 6-4,85,10,4
2016-0421,297,104925,104607,7-6(6) 6-4,126,1,5
2016-0421,298,105453,104527,7-6(6) 6-1,52,3,2
2016-0421,299,104925,104792,6-3 6-2,135,1,10
2016-0421,300,104925,105453,6-3 7-5,122,1,3
2016-6116,294,106401,104269,6-4 6-7(5) 6-3,78,2,5
2016-6116,297,104545,126203,7-5 6-4,105,1,8
2016-6116,300,106401,104545,7-6(3) 7-6(4),87,2,1
2016-7480,295,103333,104719,2-6 7-6(3) 6-1,130,3,8
2016-7480,300,103333,103852,7-6(5) 6-2,83,3,1
2016-O16,150,104745,104468,7-6(5) 6-3 ,102,3,15
2016-O16,152,104792,105227,6-7(6) 6-3 6-4 ,60,6,9
2016-O16,158,105453,104792,7-6(4) 4-6 7-6(6) ,51,4,6
2016-O16,159,104918,105449,6-0 4-6 7-6(2) ,204,2,12
2016-O16,161,104918,105453,6-1 6-4 ,54,2,4
2016-O16,163,105453,104745,6-2 6-7(1) 6-3,118,4,3
2016-M024,289,105227,104607,6-3 4-6 6-4,135,12,6
2016-M024,290,106233,104792,W/O,149,8,9
2016-M024,296,105683,106233,6-3 6-4,134,4,8
2016-M024,299,104918,105683,6-3 6-3,84,1,4
2016-M024,300,105227,104918,6-4 7-5,93,12,1
2016-6242,286,105138,104571,4-6 6-3 6-1,69,2,14
2016-6242,288,104269,105449,6-4 7-6(7),159,15,4
2016-6242,289,104678,105023,6-2 7-6(5),128,9,6
2016-6242,291,105807,104655,6-3 7-6(1),100,16,3
2016-6242,295,104678,104269,6-4 3-6 6-4,124,9,15
2016-6242,296,105807,105723,6-4 6-3,142,16,12
2016-6242,298,105138,104678,7-5 6-7(2) 6-2,78,2,9
2016-6242,300,105807,105138,6-7(6) 7-6(1) 6-4,109,16,2
2016-560,198,104542,104731,6-3 6-4 7-6(4),134,9,23
2016-560,199,106058,105227,6-4 6-3 6-3,94,26,7
2016-560,201,106298,105138,3-6 7-5 2-6 7-5 6-1,86,24,15
2016-560,213,104542,106058,6-3 6-3 6-7(7) 6-2,117,9,26
2016-560,214,106298,104745,6-1 2-6 6-4 3-6 7-6(6),76,24,4
2016-560,218,105453,103333,6-3 6-4 7-6(4),54,6,21
2016-560,219,104918,105777,6-1 6-2 6-2,83,2,22
2016-560,220,104925,104542,6-3 6-2 RET,82,1,9
2016-560,221,104792,106298,6-4 6-3 6-3,113,10,24
2016-560,223,105453,104918,1-6 6-4 4-6 6-1 7-5,85,6,2
2016-560,224,104925,104792,6-3 6-2 3-6 6-2,123,1,10
2016-560,225,104527,105453,4-6 7-5 6-4 6-2,79,3,6
2016-560,226,104527,104925,6-7(1) 6-4 7-5 6-3,104,3,1
2016-0341,294,105676,103917,6-3 6-7(6) 6-4,97,2,8
2016-0341,297,106233,104180,6-4 7-6(5),99,1,6
2016-0341,298,106298,105676,7-6(6) 6-1,86,3,2
2016-0341,299,106233,104468,4-6 7-5 6-3,68,1,4
2016-0341,300,106298,106233,7-6(5) 6-2,103,3,1
2016-0568,296,105138,105311,4-6 6-1 6-2,69,4,8
2016-0568,297,104527,104678,7-5 6-2,51,1,7
2016-0568,298,100644,104607,6-4 6-4,115,5,3
2016-0568,299,104527,105138,7-6(8) 6-2,133,1,4
2016-0568,300,100644,104527,6-2 3-6 7-5,117,5,1
2016-7581,297,105077,106233,6-1 6-4,77,5,1
2016-7581,299,105077,105777,7-6(6) 1-6 7-6(3),121,5,3
2016-6967,297,104607,106210,7-6(1) 3-6 6-2,120,1,8
2016-6967,300,104607,104755,7-6(5) 6-7(2) 6-3,114,1,3
2016-M015,299,104918,103970,6-2 6-3,64,1,5
2016-0329,294,104792,103333,7-6(6) 7-6(6),77,2,7
2016-0329,298,106401,104792,6-4 6-4,163,6,2
2016-0329,299,105676,105227,7-5 6-4,148,5,4
2016-0329,300,106401,105676,4-6 6-3 7-5,86,6,5
2016-5014,286,104918,106298,6-1 6-3,110,2,13
2016-5014,287,105676,104792,4-6 6-4 6-2,103,11,6
2016-5014,294,104918,105676,6-2 6-2,116,2,11
2016-5014,296,105138,104542,6-3 6-4,70,15,9
2016-5014,299,105138,104925,6-4 6-4,136,15,1
2016-5014,300,104918,105138,7-6(1) 6-1,64,2,15
2016-0429,299,106058,100644,6-7(4) 7-6(4) 6-4,88,6,4
2016-0328,300,105227,105453,6-1 7-6(5),182,4,3
2016-0337,298,104542,103333,5-7 7-5 7-6(6),102,6,8
2016-0337,299,104918,103970,W/O,235,1,5
2016-0337,300,104918,104542,6-3 7-6(6),133,1,6
2016-0352,286,104918,106298,6-3 6-0,146,2,13
2016-0352,288,105683,104655,4-6 6-1 6-2,107,4,16
2016-0352,289,104542,105453,0-6 6-3 7-6(3),74,11,5
2016-0352,292,105227,105676,6-3 7-6(9),69,9,8
2016-0352,293,104925,105777,4-6 6-2 6-3,72,1,14
2016-0352,294,104918,104607,7-6(9) 7-5,120,2,7
2016-0352,295,105683,104542,6-2 7-6(4),90,4,11
2016-0352,297,105227,104925,6-4 7-6(2),147,9,1
2016-0352,298,104918,105683,W/O,58,2,4
2016-0605,286,105683,104792,6-3 6-4,68,4,6
2016-0605,287,106233,104792,6-3 1-6 6-4,72,8,6
2016-0605,288,105683,106233,7-6(5) 6-3,107,4,8
2016-0605,289,104925,106233,6-7(10) 6-0 6-2,86,2,8
2016-0605,290,104925,105676,6-1 6-2,91,2,9
2016-0605,291,104925,105683,7-6(6) 7-6(5),56,2,4
2016-0605,292,105227,105453,3-6 6-2 6-3,132,7,5
2016-0605,293,104527,105227,7-6(3) 7-6(3),85,3,7
2016-0605,294,105453,104527,6-2 6-3,116,5,3
2016-0605,295,104918,105227,6-3 6-2,108,1,7
2016-0605,296,104918,105453,6-7(9) 6-4 6-4,148,1,5
2016-0605,297,104918,104527,6-4 6-2,59,1,3
2016-0605,298,104925,105453,6-1 6-1,53,2,5
2016-0605,299,104918,105683,5-7 7-6(5) 7-6(9),83,1,4
2016-0605,300,104918,104925,6-3 6-4,62,1,2
2017-M020,296,105777,106233,6-3 4-6 6-3,127,7,4
2017-M020,297,105683,104745,4-6 6-3 6-4,68,1,5
2017-M020,298,105453,104527,7-6(3) 6-3,105,3,2
2017-M020,299,105777,105683,7-6(7) 6-2,169,7,1
2017-M020,300,105777,105453,6-2 2-6 6-3,136,7,3
2017-0891,294,105138,104022,2-6 6-4 6-4,77,2,7
2017-0891,298,105138,105332,6-3 6-3,72,2,5
2017-0451,296,104607,104542,7-5 6-3,77,3,5
2017-0451,299,104918,104607,6-3 6-4,90,1,3
2017-0451,300,104925,104918,6-3 5-7 6-4,106,2,1
2017-0301,294,105449,104545,6-3 5-7 7-6(3),85,7,2
2017-0301,298,106058,105449,6-4 6-3,123,4,7
2017-M001,270,104180,104678,6-3 7-6(6),154,6,3
2017-M001,296,104180,104655,7-6(5) 6-4,94,6,2
2017-M001,297,104678,104259,W/O,110,3,5
2017-580,196,104918,105023,6-4 6-2 6-4,297,1,31
2017-580,198,103819,104607,6-2 6-4 6-4,64,17,10
2017-580,200,104527,104678,3-6 6-2 6-2 7-6(7),74,4,29
2017-580,202,104542,106058,7-6(4) 7-5 6-7(8) 6-3,171,12,23
2017-580,204,104792,104259,6-3 7-6(1) 6-4,94,6,32
2017-580,205,104745,100644,4-6 6-3 6-7(5) 6-3 6-2,101,9,24
2017-580,206,105138,103970,7-5 6-7(6) 7-6(3) 6-4,82,13,21
2017-580,207,105683,104468,6-2 7-6(5) 3-6 6-3,134,3,25
2017-580,209,105676,103333,6-3 6-2 6-4,122,11,20
2017-580,210,105777,104755,6-3 6-2 6-4,101,15,18
2017-580,213,103819,105453,6-7(4) 6-4 6-1 4-6 6-3,128,17,5
2017-580,216,104745,104792,6-3 6-3 4-6 6-4,158,9,6
2017-580,217,105683,105138,7-6(6) 3-6 6-4 6-1,91,3,13
2017-580,218,105676,106233,5-7 7-6(4) 6-2 6-2,60,11,8
2017-580,221,104527,104542,7-6(2) 6-4 6-3,86,4,12
2017-580,222,104745,105683,6-4 7-6(7) 6-4,140,9,3
2017-580,223,105777,105676,6-3 6-2 6-4,76,15,11
2017-580,224,103819,104527,7-5 6-3 1-6 4-6 6-3,75,17,4
2017-580,225,104745,105777,6-3 5-7 7-6(5) 6-7(4) 6-4,164,9,15
2017-580,226,103819,104745,6-4 3-6 6-1 3-6 6-3,129,17,9
2017-0375,298,100644,104542,6-7(6) 6-2 6-4,74,4,2
2017-0375,300,100644,104755,7-6(4) 6-3,102,4,3
2017-7161,296,105064,105952,6-2 6-1,94,4,8
2017-7161,298,103893,105077,6-1 6-4,131,3,2
2017-7434,295,105138,104180,7-5 7-6(5),75,4,5
2017-7434,296,105777,104678,6-3 6-3,86,3,9
2017-7434,298,105676,105138,5-7 6-4 7-6(3),81,2,4
2017-7434,300,105777,105676,7-5 6-4,85,3,2
2017-0506,295,105807,105077,6-3 4-6 6-4,92,4,5
2017-0506,297,105453,105311,6-1 6-4,120,1,6
2017-0407,295,105676,105777,6-4 1-6 6-3,67,3,5
2017-0407,297,104542,105227,7-6(8) 7-6(5),139,6,1
2017-0407,299,104542,104607,6-3 6-4,153,6,4
2017-0407,300,104542,105676,4-6 6-4 6-1,90,6,3
2017-0499,295,106058,105449,6-4 7-6(4),76,3,5
2017-0499,296,105223,105023,7-5 7-5,97,7,4
2017-0499,297,105683,106378,4-6 6-3 6-4,137,1,8
2017-0499,299,105683,105223,6-3 7-6(6),98,1,7
2017-0499,300,106058,105683,W/O,98,3,1
2017-0496,294,104542,104468,6-4 6-1,83,2,7
2017-0496,297,104755,104792,6-7(5) 6-4 6-2,135,6,1
2017-0496,298,104542,106401,7-6(5) 2-6 6-4,125,2,3
2017-0496,299,106298,104755,7-5 6-3,84,4,6
2017-0496,300,104542,106298,6-4 6-4,146,2,4
2017-6932,298,106233,105077,6-1 6-4,52,2,5
2017-6932,300,106233,105807,7-5 6-4,74,2,4
2017-M004,297,106401,104925,7-6(9) 7-5,164,6,1
2017-M004,298,104745,105227,6-1 6-2,193,2,3
2017-0495,299,104918,106298,7-5 6-1,119,1,7
2017-0533,270,104655,105077,6-7(3) 6-4 6-4,235,3,2
2017-0533,296,105311,105643,6-3 6-1,197,4,7
2017-0533,297,104655,106043,5-7 6-4 6-4,141,3,6
2017-0533,298,105807,104926,6-0 7-6(1),164,1,5
2017-0533,299,105077,105311,6-7(5) 7-5 6-2,41,2,4
2017-0533,300,104655,105807,6-3 7-6(2),118,3,1
2017-M006,270,104925,105223,7-5 4-6 6-1,59,2,31
2017-M006,271,106401,100644,6-3 6-4,68,15,18
2017-M006,272,103819,105449,7-6(3) 7-6(4),83,9,24
2017-M006,273,104745,104269,6-3 7-5,92,5,26
2017-M006,274,105453,104180,6-2 6-2,92,4,25
2017-M006,276,106058,105777,3-6 6-3 7-6(7),152,17,12
2017-M006,278,106233,104999,6-1 6-4,90,8,29
2017-M006,279,104792,104545,6-2 6-4,136,10,20
2017-M006,281,104527,104259,7-5 6-3,115,3,28
2017-M006,283,105676,105077,7-6(3) 6-4,108,11,22
2017-M006,284,105807,105138,W/O,76,21,16
2017-M006,286,106401,104925,6-4 7-6(3),56,15,2
2017-M006,287,103819,104745,6-2 6-3,67,9,5
2017-M006,290,106233,104792,6-3 6-2,101,8,10
2017-M006,292,104655,105676,6-3 3-6 6-3,65,27,11
2017-M006,294,103819,106401,W/O,107,9,15
2017-M006,295,106058,105453,6-3 2-6 6-2,89,17,4
2017-M006,296,104527,106233,6-4 4-6 7-6(2),75,3,8
2017-M006,297,105807,104655,6-1 3-6 7-6(4),79,21,27
2017-M006,298,103819,106058,6-1 7-6(4),121,9,17
2017-M006,299,104527,105807,6-3 6-2,116,3,21
2017-M006,300,103819,104527,6-4 7-5,87,9,3
2017-M007,270,105453,104269,7-6(2) 6-7(5) 6-1,69,2,25
2017-M007,277,104745,104259,0-6 6-2 6-3,82,5,26
2017-M007,279,104607,104180,6-3 6-4,81,10,24
2017-M007,280,105138,105023,3-6 6-2 6-3,121,14,22
2017-M007,281,103819,105223,6-3 6-4,91,4,29
2017-M007,283,106401,103333,6-4 6-7(4) 7-6(2),74,12,17
2017-M007,284,100644,104545,6-7(5) 7-6(7) 7-6(5),148,16,18
2017-M007,291,103819,105138,7-6(5) 7-6(4),80,4,14
2017-M007,292,106401,105676,7-6(5) 6-3,70,12,8
2017-M007,293,100644,104527,4-6 6-2 6-1,69,16,1
2017-M007,295,104745,106058,6-2 6-3,88,5,13
2017-M007,296,103819,104607,6-2 3-6 7-6(6),50,4,10
2017-M007,297,106401,100644,6-4 6-7(9) 6-3,54,12,16
2017-M007,299,103819,106401,7-6(9) 6-7(9) 7-6(5),79,4,12
2017-M007,300,103819,104745,6-3 6-4,94,4,5
2017-0717,295,105064,105023,6-4 3-6 6-3,161,8,3
2017-0717,296,105449,104269,6-2 6-4,114,4,5
2017-0717,297,106058,103852,7-6(6) 1-6 6-4,67,1,6
2017-0717,299,105449,106058,4-6 6-4 6-3,99,4,1
2017-0717,300,105449,105064,6-4 4-6 7-6(5),44,4,8
2017-0360,299,104259,105332,6-2 6-2,78,3,6
2017-0410,286,104925,105807,6-2 4-6 6-4,93,2,13
2017-0410,287,105676,106233,7-6(4) 4-6 6-3,102,10,6
2017-0410,288,104745,100644,6-1 6-1,62,4,14
2017-0410,291,104655,104527,6-4 6-4,145,16,3
2017-0410,292,105227,104607,6-2 7-6(0),103,5,9
2017-0410,293,105077,104918,2-6 6-2 7-5,77,15,1
2017-0410,294,105676,104925,6-2 3-6 7-5,75,10,2
2017-0410,296,106298,104655,6-0 3-6 7-5,105,11,16
2017-0410,297,105077,105227,6-2 6-7(5) 6-2,76,15,5
2017-0410,298,104745,105676,6-3 6-1,66,4,10
2017-0410,299,105077,106298,6-3 5-7 6-1,93,15,11
2017-0410,300,104745,105077,6-1 6-3,68,4,15
2017-0425,292,105077,105138,6-2 3-6 6-4,83,10,6
2017-0425,293,104918,103852,6-4 6-4,105,1,16
2017-0425,297,104918,105077,2-6 6-4 7-6(4),58,1,10
2017-0425,299,106233,104918,6-2 3-6 6-4,59,4,1
2017-0425,300,104745,106233,6-4 6-1,95,3,4
2017-7648,299,106298,103893,6-2 7-5,80,1,6
2017-7290,299,105807,103970,6-3 6-3,100,1,4
2017-7290,300,105807,104180,6-2 7-6(5),78,1,3
2017-7163,294,105227,104327,6-1 6-1,84,2,8
2017-7163,297,105683,106071,7-6(4) 7-6(6),64,1,6
2017-7163,298,105227,106043,6-1 7-6(7),120,2,3
2017-7163,299,105683,104678,6-2 6-3,75,1,5
